Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Veit Kolbe"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,    Cuts, 
"Moskito1116"
No laps for this driver


Qualify best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "01:05.8070", ""
"bright", "vrc_formula_lithium_2023_csp", "01:05.8920", "0.085"
"bright", "vrc_formula_lithium_2023_csp", "01:05.8930", "0.086"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:05.9260", "0.119"
"bright", "vrc_formula_lithium_2023_csp", "01:05.9700", "0.163"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:06.0730", "0.266"
"bright", "vrc_formula_lithium_2023_csp", "01:06.2360", "0.429"
"novic", "vrc_formula_lithium_2023_csp", "01:06.3450", "0.538"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:06.3680", "0.561"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:06.4180", "0.611"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:06.4300", "0.623"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "01:06.5240", "0.717"
"novic", "vrc_formula_lithium_2023_csp", "01:06.5310", "0.724"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:06.5580", "0.751"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "01:06.6830", "0.876"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:06.6880", "0.881"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:06.7750", "0.968"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:06.7830", "0.976"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:06.8030", "0.996"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:06.8260", "1.019"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "01:05.8070", ""
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:05.9260", "0.119"
"novic", "vrc_formula_lithium_2023_csp", "01:06.3450", "0.538"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:06.3680", "0.561"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:06.4180", "0.611"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "01:06.5240", "0.717"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:06.6880", "0.881"
"cndelta", "vrc_formula_lithium_2023_csp", "01:06.9770", "1.17"
"Nahteyue", "vrc_formula_lithium_2023_csp", "01:06.9960", "1.189"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "01:07.0260", "1.219"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "01:07.1790", "1.372"
"Tareek", "vrc_formula_lithium_2023_csp", "01:07.1820", "1.375"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "01:07.2910", "1.484"
"Shane Ross", "vrc_formula_lithium_2023_csp", "01:07.7830", "1.976"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "01:07.8260", "2.019"
"radspad113", "vrc_formula_lithium_2023_csp", "01:09.0690", "3.262"
"toguapotobo", "vrc_formula_lithium_2023_csp", "01:09.2650", "3.458"


Qualify consistency
'======================
Driver, Vehicle, Consistency,
"Nahteyue", "vrc_formula_lithium_2023_csp", "99.37%  0.4252",
"Shane Ross", "vrc_formula_lithium_2023_csp", "98.92%  0.734",
"Alexander Sze", "vrc_formula_lithium_2023_csp", "98.89%  0.7527",
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "98.58%  0.9455",
"cndelta", "vrc_formula_lithium_2023_csp", "98.41%  1.0676",
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "97.42%  1.7008",
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "97.05%  1.9851",
"Miguel Soto", "vrc_formula_lithium_2023_csp", "96.26%  2.5176",
"novic", "vrc_formula_lithium_2023_csp", "95.39%  3.058",
"Tareek", "vrc_formula_lithium_2023_csp", "94.76%  3.5181",
"toguapotobo", "vrc_formula_lithium_2023_csp", "94.92%  3.5199",
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "94.40%  3.7532",
"Josh Brookes", "vrc_formula_lithium_2023_csp", "92.65%  4.8863",
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "90.44%  6.373",
"radspad113", "vrc_formula_lithium_2023_csp", "90.31%  6.6915",
"bright", "vrc_formula_lithium_2023_csp", "89.78%  6.7253",
"Darkzi", "vrc_formula_lithium_2023_csp", "89.25%  7.1383",
"Viktor Nightingale", "vrc_formula_lithium_2023_csp", "-",
"Cameron McIntyre", "vrc_formula_lithium_2023_csp", "-",
"Nick Chin", "vrc_formula_lithium_2023_csp", "-",
"Law Loki", "vrc_formula_lithium_2023_csp", "-",
"Ks", "vrc_formula_lithium_2023_csp", "-",
"Diego Domingo", "vrc_formula_lithium_2023_csp", "-",
"Skyp Cooper", "vrc_formula_lithium_2023_csp", "-",
"Genius", "vrc_formula_lithium_2023_csp", "-",
"potatolad165", "vrc_formula_lithium_2023_csp", "-",
"Veit Kolbe", "vrc_formula_lithium_2023_csp", "-",
"Moskito1116", "vrc_formula_lithium_2023_csp", "-",




Qualify sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"novic", "vrc_formula_lithium_2023_csp", "18.4320", "-"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "18.6400", "0.2080"
"bright", "vrc_formula_lithium_2023_csp", "18.7550", "0.3230"
"Darkzi", "vrc_formula_lithium_2023_csp", "18.8890", "0.4570"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "18.8940", "0.4620"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "18.9170", "0.4850"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "18.9180", "0.4860"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "18.9320", "0.5000"
"cndelta", "vrc_formula_lithium_2023_csp", "18.9830", "0.5510"
"Tareek", "vrc_formula_lithium_2023_csp", "19.0810", "0.6490"
"Nahteyue", "vrc_formula_lithium_2023_csp", "19.1070", "0.6750"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "19.1590", "0.7270"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "19.3030", "0.8710"
"Shane Ross", "vrc_formula_lithium_2023_csp", "19.3460", "0.9140"
"radspad113", "vrc_formula_lithium_2023_csp", "19.4170", "0.9850"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "19.4250", "0.9930"
"toguapotobo", "vrc_formula_lithium_2023_csp", "19.6100", "1.1780"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "22.0050", "-"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "22.1140", "0.1090"
"novic", "vrc_formula_lithium_2023_csp", "22.2300", "0.2250"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "22.2340", "0.2290"
"Darkzi", "vrc_formula_lithium_2023_csp", "22.3200", "0.3150"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "22.3250", "0.3200"
"Nahteyue", "vrc_formula_lithium_2023_csp", "22.3520", "0.3470"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "22.3650", "0.3600"
"Tareek", "vrc_formula_lithium_2023_csp", "22.3870", "0.3820"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "22.4280", "0.4230"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "22.4330", "0.4280"
"cndelta", "vrc_formula_lithium_2023_csp", "22.4690", "0.4640"
"Shane Ross", "vrc_formula_lithium_2023_csp", "22.4950", "0.4900"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "22.5680", "0.5630"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "22.9510", "0.9460"
"radspad113", "vrc_formula_lithium_2023_csp", "23.0900", "1.0850"
"toguapotobo", "vrc_formula_lithium_2023_csp", "23.2910", "1.2860"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "24.9610", "-"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "25.0250", "0.0640"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "25.1090", "0.1480"
"Darkzi", "vrc_formula_lithium_2023_csp", "25.1780", "0.2170"
"novic", "vrc_formula_lithium_2023_csp", "25.1820", "0.2210"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "25.2130", "0.2520"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "25.2540", "0.2930"
"cndelta", "vrc_formula_lithium_2023_csp", "25.3040", "0.3430"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "25.3660", "0.4050"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "25.3710", "0.4100"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "25.4020", "0.4410"
"Nahteyue", "vrc_formula_lithium_2023_csp", "25.4340", "0.4730"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "25.4420", "0.4810"
"Tareek", "vrc_formula_lithium_2023_csp", "25.5010", "0.5400"
"Shane Ross", "vrc_formula_lithium_2023_csp", "25.6900", "0.7290"
"radspad113", "vrc_formula_lithium_2023_csp", "25.7810", "0.8200"
"toguapotobo", "vrc_formula_lithium_2023_csp", "26.0470", "1.0860"


Qualify incidents
'======================
Date, Incident, Worth reviewing
"", "Alfie Bevan reported contact with environment. Impact speed: 15.652566",
"", "Jens Beetsma reported contact with environment. Impact speed: 38.511776",
"", "Tareek reported contact with environment. Impact speed: 20.97842",
"", "Darkzi reported contact with environment. Impact speed: 11.274832",
"", "Mateusz Wasik reported contact with environment. Impact speed: 10.448609",
"", "Mateusz Wasik reported contact with environment. Impact speed: 1.7382517",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 64.17248",
"", "bright reported contact with environment. Impact speed: 4.6652446",
"", "radspad113 reported contact with environment. Impact speed: 33.17525",
"", "Mateusz Wasik reported contact with environment. Impact speed: 6.842353",
"", "Alfie Bevan reported contact with environment. Impact speed: 5.799188",
"", "Miguel Soto reported contact with environment. Impact speed: 118.60174",
"", "Alexander Sze reported contact with environment. Impact speed: 0.834621",
"", "radspad113 reported contact with environment. Impact speed: 83.22906",
"", "Jens Beetsma reported contact with environment. Impact speed: 11.65566",
"", "Darkzi reported contact with environment. Impact speed: 6.694395",
"", "bright reported contact with environment. Impact speed: 6.9542227",
"", "Mateusz Wasik reported contact with environment. Impact speed: 48.518486",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 9.312623",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 4.3829594",
"", "Alexander Sze reported contact with environment. Impact speed: 2.8591979",
"", "Alfie Bevan reported contact with environment. Impact speed: 29.724163",
"", "radspad113 reported contact with environment. Impact speed: 3.5485702",
"", "bright reported contact with environment. Impact speed: 4.3473244",
"", "cndelta reported contact with environment. Impact speed: 18.200668",
"", "cndelta reported contact with environment. Impact speed: 3.8434448",
"", "Alexander Sze reported contact with environment. Impact speed: 3.369735",
"", "bright reported contact with environment. Impact speed: 8.006877",
"", "Alfie Bevan reported contact with environment. Impact speed: 26.284195",
"", "Nahteyue reported contact with environment. Impact speed: 28.443981",
"", "novic reported contact with environment. Impact speed: 4.5154905",
"", "Darkzi reported contact with environment. Impact speed: 3.9166903",
"", "Mateusz Wasik reported contact with environment. Impact speed: 28.675884",
"", "cndelta reported contact with environment. Impact speed: 1.1486412",
"", "novic reported contact with environment. Impact speed: 20.792822",
"", "Alexander Sze reported contact with environment. Impact speed: 5.8527393",
"", "cndelta reported contact with environment. Impact speed: 47.175213",
"", "cndelta reported contact with environment. Impact speed: 1.3423525",
"", "Colin Kinzer reported contact with environment. Impact speed: 2.7431617",
"", "Colin Kinzer reported contact with environment. Impact speed: 5.5208735",
"", "cndelta reported contact with environment. Impact speed: 29.154171",
"", "Mateusz Wasik reported contact with environment. Impact speed: 18.972382",
"", "Jens Beetsma reported contact with environment. Impact speed: 2.6743503",
"", "radspad113 reported contact with environment. Impact speed: 33.547153",
"", "cndelta reported contact with environment. Impact speed: 2.3605292",
"", "Tareek reported contact with environment. Impact speed: 2.3688653",
"", "Colin Kinzer reported contact with environment. Impact speed: 38.68579",
"", "Mateusz Wasik reported contact with environment. Impact speed: 9.980347",
"", "Jens Beetsma reported contact with environment. Impact speed: 5.02173",
"", "Alexander Sze reported contact with environment. Impact speed: 25.67087",
"", "Alexander Sze reported contact with environment. Impact speed: 0.38631582",
"", "cndelta reported contact with environment. Impact speed: 55.188408",
"", "novic reported contact with environment. Impact speed: 5.6797366",
"", "bright reported contact with environment. Impact speed: 6.8244195",
"", "Miguel Soto reported contact with environment. Impact speed: 7.1644797",
"", "toguapotobo reported contact with environment. Impact speed: 3.5712025",
"", "Miguel Soto reported contact with environment. Impact speed: 33.343742",
"", "radspad113 reported contact with environment. Impact speed: 55.492073",
"", "radspad113 reported contact with environment. Impact speed: 17.936811",
"", "Miguel Soto reported contact with environment. Impact speed: 19.345316",
"", "Miguel Soto reported contact with environment. Impact speed: 162.97095",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 7.8423805",
"", "Darkzi reported contact with environment. Impact speed: 1.4161445",
"", "Shane Ross reported contact with environment. Impact speed: 16.75071",
"", "Tareek reported contact with environment. Impact speed: 10.086682",
"", "radspad113 reported contact with environment. Impact speed: 2.9413593",
"", "toguapotobo reported contact with environment. Impact speed: 47.87932",
"", "Tareek reported contact with environment. Impact speed: 18.163668",
"", "Josh Brookes reported contact with environment. Impact speed: 5.158697",
"", "Josh Brookes reported contact with environment. Impact speed: 0.95559764",
"", "Alexander Sze reported contact with environment. Impact speed: 5.1557026",
"", "cndelta reported contact with environment. Impact speed: 3.1646254",
"", "bright reported contact with environment. Impact speed: 4.2904286",
"", "toguapotobo reported contact with environment. Impact speed: 3.647914",
"", "Alfie Bevan reported contact with environment. Impact speed: 1.1783109",
"", "Tareek reported contact with environment. Impact speed: 25.567747",
"", "Tareek reported contact with environment. Impact speed: 31.577076",
"", "Jens Beetsma reported contact with environment. Impact speed: 2.496487",
"", "Alfie Bevan reported contact with environment. Impact speed: 15.946278",
"", "toguapotobo reported contact with environment. Impact speed: 17.615944",
"", "Darkzi reported contact with environment. Impact speed: 1.2442977",
"", "toguapotobo reported contact with environment. Impact speed: 14.646562",
"", "Tareek reported contact with environment. Impact speed: 15.196547",
"", "bright reported contact with environment. Impact speed: 1.8107194",
"", "Mateusz Wasik reported contact with environment. Impact speed: 10.110695",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 2.679483",
"", "Tareek reported contact with environment. Impact speed: 33.14222",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 2.7227898",
"", "Mateusz Wasik reported contact with environment. Impact speed: 60.574703",
"", "cndelta reported contact with environment. Impact speed: 43.23409",
"", "Mateusz Wasik reported contact with environment. Impact speed: 15.361934",
"", "Shane Ross reported contact with environment. Impact speed: 8.157546",
"", "Mateusz Wasik reported contact with environment. Impact speed: 3.5460925",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 2.8084383",
"", "Nahteyue reported contact with environment. Impact speed: 17.531029",
"", "cndelta reported contact with environment. Impact speed: 69.16356",

Qualify cuts
'======================
Date, Lap e.t., Lap, Driver, Cut Time, Time skipped
"", "00:00", "9", "cndelta", "", ""
"", "00:00", "4", "Nahteyue", "", ""
"", "00:00", "4", "Nahteyue", "", ""






'+++++++++++++++++++++
Race 2
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "vn_st_petersburg, formula_e"
Winner, "bright"
Led most laps, "bright"
Best lap, "radspad113 (01:06.6080)"
Lasted laps, "18"
Host, "Unknown"


Race 2 result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "ASML McLaren Racing", "vrc_formula_lithium_2023_csp", "bright", "18", "    20:46.8880", "01:07.6020", "97.83%", "18", "0", 
"2",  "", "", "vrc_formula_lithium_2023_csp", "Jens Beetsma", "18", "  '+00:11.5240", "01:07.7870", "97.30%", "0", "0", 
"3",  "", "Bugatti Rimac", "vrc_formula_lithium_2023_csp", "novic", "18", "  '+00:11.9160", "01:08.3810", "98.33%", "0", "0", 
"4",  "", "Leftest Turn Right", "vrc_formula_lithium_2023_csp", "Alfie Bevan", "18", "  '+00:18.6840", "01:08.2560", "97.65%", "0", "0", 
"5",  "", "Delta Airlines Korean Air Racing", "vrc_formula_lithium_2023_csp", "Colin Kinzer", "18", "  '+00:19.4450", "01:08.3630", "97.97%", "0", "0", 
"6",  "", "ASML McLaren Racing", "vrc_formula_lithium_2023_csp", "Darkzi", "18", "  '+00:23.2770", "01:08.9550", "98.36%", "0", "0", 
"7",  "", "River Racing", "vrc_formula_lithium_2023_csp", "Josh Brookes", "18", "  '+00:23.8340", "01:08.8900", "98.15%", "0", "0", 
"8",  "", "River Racing", "vrc_formula_lithium_2023_csp", "Mateusz Wasik", "18", "  '+00:31.2310", "01:09.0080", "97.54%", "0", "0", 
"9",  "", "Holden Racing Team", "vrc_formula_lithium_2023_csp", "Nahteyue", "18", "  '+00:31.7870", "01:08.8750", "97.61%", "0", "0", 
"10",  "", "Polaris Motorsport", "vrc_formula_lithium_2023_csp", "Ali YARDIMCI", "18", "  '+00:40.9180", "01:08.9940", "96.91%", "0", "0", 
"11",  "", "Delta Airline Korean Air Racing", "vrc_formula_lithium_2023_csp", "Alexander Sze", "18", "  '+00:41.5060", "01:09.2410", "97.53%", "0", "0", 
"12",  "", "Bugatti Rimac", "vrc_formula_lithium_2023_csp", "Tareek", "18", "  '+00:44.1660", "01:10.0310", "98.47%", "0", "0", 
"13",  "", "Penaldo Penalty Motorsports", "vrc_formula_lithium_2023_csp", "Shane Ross", "18", "  '+00:44.4250", "01:09.5320", "97.96%", "0", "0", 
"14",  "", "", "vrc_formula_lithium_2023_csp", "radspad113", "18", "  '+00:51.3710", "01:06.6080", "92.10%", "0", "0", 
"15",  "", "Silver Racing Club", "vrc_formula_lithium_2023_csp", "Miguel Soto", "18", "  '+01:05.4050", "01:10.0540", "96.44%", "0", "0", 
"16",  "", "Polaris Motorsport", "vrc_formula_lithium_2023_csp", "toguapotobo", "5", " ", "01:12.2490", "83.25%", "0", "0", 
"17",  "", "Le Samurai Motorsport", "vrc_formula_lithium_2023_csp", "Viktor Nightingale", "0", " DNF", "-", "-", "0", "0", 
"18",  "", "Holden Racing Team", "vrc_formula_lithium_2023_csp", "Cameron McIntyre", "0", " DNF", "-", "-", "0", "0", 
"19",  "", "ASDA United", "vrc_formula_lithium_2023_csp", "cndelta", "0", " DNF", "-", "-", "0", "0", 
"20",  "", "Penaldo Penalty Motorsports", "vrc_formula_lithium_2023_csp", "Nick Chin", "0", " DNF", "-", "-", "0", "0", 
"21",  "", "Celestia Motorsport", "vrc_formula_lithium_2023_csp", "Law Loki", "0", " DNF", "-", "-", "0", "0", 
"22",  "", "Gabagool Racing", "vrc_formula_lithium_2023_csp", "Ks", "0", " DNF", "-", "-", "0", "0", 
"23",  "", "Silver Racing Club", "vrc_formula_lithium_2023_csp", "Diego Domingo", "0", " DNF", "-", "-", "0", "0", 
"24",  "", "Celestia Motorsport", "vrc_formula_lithium_2023_csp", "Skyp Cooper", "0", " DNF", "-", "-", "0", "0", 
"25",  "", "Gabagool Racing", "vrc_formula_lithium_2023_csp", "Genius", "0", " DNF", "-", "-", "0", "0", 
"26",  "", "Leftest Turn Right", "vrc_formula_lithium_2023_csp", "potatolad165", "0", " DNF", "-", "-", "0", "0", 
"27",  "", "Le Samurai Motorsport", "vrc_formula_lithium_2023_csp", "Veit Kolbe", "0", " DNF", "-", "-", "0", "0", 
"28",  "", "STREAMER", "vrc_formula_lithium_2023_csp", "Moskito1116", "0", " DNF", "-", "-", "0", "0", 


Race 2 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"bright"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "01:14.2040", "25.0100", "23.0140", "26.1800",  "F:ST - R:ST",     
"2 ", vrc_formula_lithium_2023_csp, no,"0", "01:09.1050", "19.6580", "23.2880", "26.1590",  "F:ST - R:ST",     
"3 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.4260", "19.5250", "22.7750", "26.1260",  "F:ST - R:ST",     
"4 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.6300", "21.7640", "22.7480", "26.1180",  "F:ST - R:ST",     
"5 ", vrc_formula_lithium_2023_csp, no,"0", "01:09.3320", "21.3450", "22.4730", "25.5140",  "F:ST - R:ST",     
"6 ", vrc_formula_lithium_2023_csp, no,"0", "01:07.7090", "19.1460", "22.6340", "25.9290",  "F:ST - R:ST",     
"7 ", vrc_formula_lithium_2023_csp, no,"0", "01:09.0550", "19.5860", "23.2790", "26.1900",  "F:ST - R:ST",     
"8 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.6750", "19.5440", "22.9100", "26.2210",  "F:ST - R:ST",     
"9 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.7520", "21.5840", "22.8920", "26.2760",  "F:ST - R:ST",     
"10 ", vrc_formula_lithium_2023_csp, no,"0", "01:09.3170", "21.0100", "22.5990", "25.7080",  "F:ST - R:ST",     
"11 ", vrc_formula_lithium_2023_csp, no,"0", "01:07.6020", "19.2090", "22.5400", "25.8530",  "F:ST - R:ST",     
"12 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.8400", "19.6780", "23.0090", "26.1530",  "F:ST - R:ST",     
"13 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.9780", "19.6850", "23.0760", "26.2170",  "F:ST - R:ST",     
"14 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.9430", "19.6860", "23.0040", "26.2530",  "F:ST - R:ST",     
"15 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.7240", "19.6200", "22.9670", "26.1370",  "F:ST - R:ST",     
"16 ", vrc_formula_lithium_2023_csp, no,"0", "01:08.9490", "19.6010", "23.0040", "26.3440",  "F:ST - R:ST",     
